OBJECTID,ZCTA5CE10,Zip,PopOver5,EngOnly,Spanish,Indo_Euro,Asian,Other,PovPop,Under50,Under100,Under130,Under200,Ineligible,Adj_Denom,CalFresh,PRI_Code,Elig_Non_R
1031,95340,95340,34456,22951,8142,804,2500,59,33549,3865,8200,11084.32,15314,1684.32572,9399.99428,8087,80.0 - 100.0,1312.99428
1599,93925,93925,1686,423,1260,3,0,0,1824,58,262,388.96,832,90.45366,298.50634,279,80.0 - 100.0,19.50634
1004,95318,95318,382,382,0,0,0,0,403,0,0,0,0,5.38046,-5.38046,13,Below Zero (Data Error),0
1247,95659,95659,758,618,111,4,25,0,785,73,89,97.76,219,9.69,88.07,53,50.0 - 79.9,35.07
1465,95379,95379,3142,2932,167,14,18,11,3296,160,679,773.76,1079,99.11214,674.64786,430,50.0 - 79.9,244.64786
1041,95357,95357,11248,7758,2482,233,659,116,11695,704,2310,3089.84,4478,468.23566,2621.60434,1645,50.0 - 79.9,976.60434
1540,93631,93631,15133,10800,3994,266,49,24,16037,847,3167,3905.2,5460,650.12866,3255.07134,2224,50.0 - 79.9,1031.07134
1278,89061,89061,5291,4690,457,33,111,0,5417,179,329,801.84,1698,0,0,0,No Data,0
1749,95468,95468,1297,937,320,21,13,6,1378,113,239,366.08,560,44.63392,321.44608,225,50.0 - 79.9,96.44608
1100,91342,91342,89050,27089,56691,1277,3638,355,93496,5360,14968,20711.6,37453,4664.139,16047.461,9653,50.0 - 79.9,6394.461
1593,93907,93907,21211,12100,8044,319,712,36,22444,902,2719,3612.96,6789,548.31842,3064.64158,2214,50.0 - 79.9,850.64158
1082,92305,92305,482,460,0,0,21,1,519,66,67,75.92,147,2.7,73.22,52,50.0 - 79.9,21.22
1468,95383,95383,3252,3190,12,50,0,0,3471,124,418,602.16,1169,56.54138,545.61862,331,50.0 - 79.9,214.61862
1341,95432,95432,412,344,62,6,0,0,445,23,51,79.04,117,7.75546,71.28454,32,25.0 - 49.9,39.28454
1116,92345,92345,74704,50492,22634,731,668,179,80774,9827,21242,27680.64,43122,3972.2565,23708.3835,22021,80.0 - 100.0,1687.3835
1560,93656,93656,6456,2342,4001,113,0,0,7192,271,1566,2290.08,4625,514.66944,1775.41056,1391,50.0 - 79.9,384.41056
1466,95380,95380,38846,20640,14557,2279,447,923,41459,3523,9016,12047.36,19644,3083.13954,8964.22046,8674,80.0 - 100.0,290.22046
1585,93725,93725,24340,8059,11954,1260,3063,4,26577,3369,8761,11468.08,15847,2603.74146,8864.33854,8438,80.0 - 100.0,426.33854
1411,92231,92231,36932,1488,34989,11,299,145,39886,3308,10421,15004.08,23243,2190.48552,12813.59448,11046,80.0 - 100.0,1767.59448
1312,95412,95412,445,357,70,0,0,18,452,19,57,117.52,117,13.39638,104.12362,17,0 - 24.9,87.12362
1269,95683,95683,5996,5699,225,0,72,0,6174,101,188,353.6,535,26.30046,327.29954,111,25.0 - 49.9,216.29954
1619,94019,94019,18872,13108,4251,841,560,112,19815,424,1163,1624.48,3706,446.6763,1177.8037,774,50.0 - 79.9,403.8037
1470,95386,95386,9537,6150,3206,40,141,0,10289,968,2231,3252.08,4382,481.18832,2770.89168,1646,50.0 - 79.9,1124.89168
1159,95545,95545,76,76,0,0,0,0,76,28,34,35.36,49,6.905,28.455,12,25.0 - 49.9,16.455
1168,95554,95554,336,301,9,8,18,0,336,0,9,9.36,74,15.17,-5.81,65,Below Zero (Data Error),0
1006,95320,95320,11805,9099,2280,409,0,17,12740,753,1631,2508.48,3536,339.59942,2168.88058,945,25.0 - 49.9,1223.88058
1767,95511,95511,311,311,0,0,0,0,331,90,192,199.68,257,15.18346,184.49654,52,25.0 - 49.9,132.49654
1314,95417,95417,237,214,22,0,1,0,218,0,0,0,21,6.19446,-6.19446,18,Below Zero (Data Error),0
1200,95603,95603,27633,24915,1457,774,424,63,27799,1645,3102,4426.24,7200,487.75484,3938.48516,1977,50.0 - 79.9,1961.48516
1471,95387,95387,520,28,492,0,0,0,520,101,305,443.04,454,103.69242,339.34758,308,80.0 - 100.0,31.34758
1496,93543,93543,12546,7198,4982,90,231,45,13733,1748,3104,5089.76,7136,859.74068,4230.01932,2451,50.0 - 79.9,1779.01932
1675,92028,92028,44829,30900,12184,785,803,157,48170,3902,7567,9806.16,17980,1708.75678,8097.40322,3933,25.0 - 49.9,4164.40322
1415,92239,92239,196,165,30,0,0,1,172,20,56,59.28,85,4.62846,54.65154,31,50.0 - 79.9,23.65154
1739,95458,95458,2866,2420,370,76,0,0,3149,516,925,1123.2,2011,198.24468,924.95532,752,80.0 - 100.0,172.95532
1481,95410,95410,890,704,17,148,21,0,760,103,150,169.52,351,32.538,136.982,84,50.0 - 79.9,52.982
1323,95429,95429,58,58,0,0,0,0,58,0,0,0,0,0,0,0,No Data,0
1271,95685,95685,4163,3910,109,79,65,0,4328,261,476,617.76,1163,55.50584,562.25416,316,50.0 - 79.9,246.25416
1768,95514,95514,189,189,0,0,0,0,254,30,127,132.08,169,5.45,126.63,14,0 - 24.9,112.63
1753,95472,95472,29368,25777,2289,846,443,13,29987,1282,2871,3913.52,7414,273.96094,3639.55906,1138,25.0 - 49.9,2501.55906
1484,90704,90704,3622,1661,1938,14,9,0,3868,135,489,689.52,1608,100.35706,589.16294,135,0 - 24.9,454.16294
1229,95634,95634,2942,2838,61,34,9,0,3081,222,281,566.8,1219,55.05522,511.74478,353,50.0 - 79.9,158.74478
1766,95503,95503,24314,21310,1457,466,983,98,25505,1708,4817,6196.32,10531,802.53256,5393.78744,3039,50.0 - 79.9,2354.78744
1142,91384,91384,28143,19323,6822,672,1184,142,23805,720,1877,2626,4186,412.23776,2213.76224,930,25.0 - 49.9,1283.76224
1512,93591,93591,6120,3853,2180,31,45,11,6489,809,2080,2346.24,4190,459.42526,1886.81474,1496,50.0 - 79.9,390.81474
1237,95642,95642,6669,6238,215,115,88,13,6696,226,556,1141.92,2171,175.24644,966.67356,974,Over 100 (Data Error),0
1257,95669,95669,2388,2061,254,73,0,0,2493,91,269,350.48,558,74.78598,275.69402,203,50.0 - 79.9,72.69402
1235,95640,95640,9986,8099,1383,336,107,61,6866,643,765,859.04,1943,142.81798,716.22202,855,Over 100 (Data Error),0
1604,93932,93932,517,435,82,0,0,0,618,143,178,370.24,421,12.85338,357.38662,51,0 - 24.9,306.38662
1553,93647,93647,10329,1844,7747,0,738,0,11188,1197,4186,5790.72,8296,1610.4967,4180.2233,3895,80.0 - 100.0,285.2233
1559,93654,93654,28975,11552,16050,427,585,361,31018,3383,7619,11114.48,16745,2817.5651,8296.9149,6953,80.0 - 100.0,1343.9149
1531,93621,93621,194,140,54,0,0,0,194,73,73,91.52,105,20.03038,71.48962,144,Over 100 (Data Error),0
1025,95333,95333,2562,1115,1431,5,9,2,2780,193,831,1010.88,1443,184.96686,825.91314,466,50.0 - 79.9,359.91314
1318,95423,95423,3422,3326,80,0,13,3,3645,382,1136,1372.8,2109,217.72482,1155.07518,861,50.0 - 79.9,294.07518
1035,95348,95348,31019,17495,9186,699,3332,307,33279,4284,7953,11392.16,17112,1637.34804,9754.81196,6821,50.0 - 79.9,2933.81196
1546,93638,93638,45727,14622,30618,196,219,72,49707,5170,14914,20391.28,30683,6360.15904,14031.12096,13334,80.0 - 100.0,697.12096
1032,95341,95341,29144,10447,15423,494,2704,76,31911,5448,12238,16267.68,21935,3723.80328,12543.87672,11176,80.0 - 100.0,1367.87672
1740,95459,95459,584,436,143,5,0,0,682,99,138,154.96,346,11.56046,143.39954,44,25.0 - 49.9,99.39954
1504,93553,93553,1856,1581,239,36,0,0,1871,123,195,271.44,625,75.62276,195.81724,243,Over 100 (Data Error),0
1417,92241,92241,8825,5252,3339,189,35,10,9207,936,2228,2679.04,4836,462.47984,2216.56016,1173,50.0 - 79.9,1043.56016
1167,95553,95553,1213,1179,0,34,0,0,1274,285,457,494,687,28.66384,465.33616,110,0 - 24.9,355.33616
1118,92347,92347,1212,795,406,11,0,0,1372,152,198,260,716,66.74152,193.25848,204,Over 100 (Data Error),0
1066,92275,92275,1980,1029,951,0,0,0,2174,307,524,679.12,1367,35.62684,643.49316,187,25.0 - 49.9,456.49316
1240,95648,95648,47287,38900,5119,1110,1918,240,50163,1820,4523,6167.2,10361,712.79956,5454.40044,2370,25.0 - 49.9,3084.40044
1506,93555,93555,32007,26456,3545,500,1183,323,33637,3585,5711,7555.6,11562,865.6447,6689.9553,4211,50.0 - 79.9,2478.9553
1350,95445,95445,1753,1597,126,10,20,0,1792,37,135,306.8,542,62.26214,244.53786,207,80.0 - 100.0,37.53786
1577,93706,93706,36628,15924,17758,394,2388,164,40175,8391,17195,21617.44,28303,5380.14862,16237.29138,19532,Over 100 (Data Error),0
1175,95563,95563,689,598,23,48,20,0,684,61,103,128.96,208,23.78646,105.17354,96,80.0 - 100.0,9.17354
1733,95451,95451,11479,9344,1961,174,0,0,12230,1361,2460,3468.4,5276,445.59722,3022.80278,1497,25.0 - 49.9,1525.80278
1536,93626,93626,1581,1203,181,81,116,0,1760,88,176,431.6,481,35.40384,396.19616,126,25.0 - 49.9,270.19616
1111,92338,92338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,0
1321,95427,95427,203,186,0,17,0,0,203,34,34,53.04,90,10.732,42.308,39,80.0 - 100.0,3.308
1194,95585,95585,512,449,44,0,19,0,536,59,149,203.84,248,18.903,184.937,66,25.0 - 49.9,118.937
1152,95528,95528,1098,1078,18,0,2,0,1188,49,146,353.6,537,21.72346,331.87654,128,25.0 - 49.9,203.87654
1056,92259,92259,197,197,0,0,0,0,197,72,72,74.88,121,15.06392,59.81608,46,50.0 - 79.9,13.81608
1042,95358,95358,30243,12936,15520,536,981,270,31871,3211,7722,10717.2,16062,2733.68382,7983.51618,6811,80.0 - 100.0,1172.51618
1491,93532,93532,2575,2259,240,23,30,23,2547,284,412,480.48,790,17.464,463.016,130,25.0 - 49.9,333.016
1550,93644,93644,7517,6881,86,292,182,76,7796,911,1491,1848.08,3537,165.03572,1683.04428,1236,50.0 - 79.9,447.04428
1231,95636,95636,813,799,14,0,0,0,801,60,150,208,265,14.47092,193.52908,95,25.0 - 49.9,98.52908
1074,92284,92284,24317,21473,1933,392,417,102,25577,2157,5393,7358,11777,956.45058,6401.54942,5635,80.0 - 100.0,766.54942
1083,92307,92307,35674,30769,3934,296,561,114,38250,3456,7425,9109.36,14638,1463.31198,7646.04802,8503,Over 100 (Data Error),0
1170,95556,95556,559,479,2,0,11,67,643,84,100,178.88,364,20.73692,158.14308,144,80.0 - 100.0,14.14308
1204,95607,95607,499,422,29,48,0,0,499,33,51,62.4,60,4.92846,57.47154,18,25.0 - 49.9,39.47154
1754,95476,95476,35651,25248,9042,1016,304,41,37124,1300,4130,5805.28,10115,787.1388,5018.1412,1439,25.0 - 49.9,3579.1412
1189,95568,95568,154,107,44,0,3,0,161,50,61,83.2,107,0,0,0,No Data,0
1171,95558,95558,446,428,15,3,0,0,458,9,52,83.2,196,3.815,79.385,30,25.0 - 49.9,49.385
1459,95370,95370,26765,25052,972,540,193,8,27570,1580,4190,5817.76,9067,682.05514,5135.70486,2879,50.0 - 79.9,2256.70486
1197,95595,95595,156,140,11,0,5,0,156,7,16,59.28,81,0,0,0,No Data,0
1751,95470,95470,6197,4909,1242,22,19,5,6514,243,707,1300,1948,151.89444,1148.10556,549,25.0 - 49.9,599.10556
1689,92065,92065,35538,28463,5972,503,564,36,37447,1550,2930,4331.6,8496,702.04384,3629.55616,2571,50.0 - 79.9,1058.55616
1193,95573,95573,1434,1291,113,13,17,0,1523,432,561,654.16,858,64.79192,589.36808,337,50.0 - 79.9,252.36808
1636,94062,94062,25774,19745,2798,1834,1115,282,26952,864,1553,2015.52,3532,179.74272,1835.77728,330,0 - 24.9,1505.77728
1525,93614,93614,10666,10024,414,170,42,16,11232,900,1806,2460.64,3841,71.6423,2388.9977,1032,25.0 - 49.9,1356.9977
1681,92055,92055,12808,11765,790,87,151,15,368,172,172,178.88,172,0,0,0,No Data,0
1419,92243,92243,45501,10103,34307,327,714,50,47584,3949,11666,15217.28,23768,1982.65142,13234.62858,12153,80.0 - 100.0,1081.62858
1494,93536,93536,66589,54470,9029,735,1886,469,65301,6393,9968,12790.96,19150,1792.67646,10998.28354,6356,50.0 - 79.9,4642.28354
1412,92233,92233,7354,2534,4594,76,101,49,3703,771,1188,1566.24,2065,158.14634,1408.09366,1219,80.0 - 100.0,189.09366
1763,95494,95494,209,140,69,0,0,0,209,78,78,87.36,122,7.63346,79.72654,17,0 - 24.9,62.72654
1147,95521,95521,20118,17230,1918,524,319,127,19101,3322,6538,8076.64,10758,483.46416,7593.17584,3063,25.0 - 49.9,4530.17584
1735,95453,95453,9872,8591,1010,190,78,3,9936,622,1882,2652,3929,469.90424,2182.09576,1510,50.0 - 79.9,672.09576
1191,95570,95570,1960,1850,62,32,8,8,2078,101,235,310.96,720,87.39768,223.56232,281,Over 100 (Data Error),0
1227,95632,95632,28648,19179,7992,446,966,65,30392,2663,5197,7001.28,9999,1055.37462,5945.90538,3346,50.0 - 79.9,2599.90538
1693,92070,92070,969,753,167,0,49,0,1032,94,187,218.4,553,35.23384,183.16616,224,Over 100 (Data Error),0
1520,93608,93608,928,43,885,0,0,0,993,35,179,264.16,598,138.7511,125.4089,271,Over 100 (Data Error),0
1738,95457,95457,3015,2590,352,44,29,0,2968,159,450,524.16,1068,212.4532,311.7068,786,Over 100 (Data Error),0
1698,92082,92082,17741,13552,3629,320,187,53,18665,1054,2614,3397.68,5457,544.5687,2853.1113,1324,25.0 - 49.9,1529.1113
1747,95466,95466,914,567,282,65,0,0,949,15,126,156,400,80.28352,75.71648,120,Over 100 (Data Error),0
1398,90265,90265,17784,14764,963,1536,367,154,17399,1164,1549,1921.92,2399,72.47384,1849.44616,202,0 - 24.9,1647.44616
1458,95369,95369,959,607,334,15,3,0,1011,48,213,270.4,429,31.44922,238.95078,105,25.0 - 49.9,133.95078
1238,95645,95645,1876,892,866,8,85,25,2091,198,452,607.36,1183,55.3346,552.0254,248,25.0 - 49.9,304.0254
1477,95404,95404,38816,30133,5757,1293,1222,411,40443,2509,4772,6326.32,11193,1081.51194,5244.80806,2768,50.0 - 79.9,2476.80806
1597,93923,93923,11961,10336,649,623,144,209,12218,323,703,1027.52,1693,28.96892,998.55108,139,0 - 24.9,859.55108
1070,92280,92280,16,16,0,0,0,0,16,0,0,0,0,0,0,0,No Data,0
1539,93630,93630,17281,5909,10322,946,87,17,18989,1747,5184,7124,10534,1617.12946,5506.87054,4797,80.0 - 100.0,709.87054
1150,95526,95526,197,188,9,0,0,0,197,15,70,88.4,126,26.26346,62.13654,78,Over 100 (Data Error),0
1567,93667,93667,2548,2506,9,0,29,4,2626,201,324,386.88,1055,48.95192,337.92808,312,80.0 - 100.0,25.92808
1493,93535,93535,67323,49972,15625,298,1165,263,72419,12159,21859,28400.32,41767,6189.39588,22210.92412,24636,Over 100 (Data Error),0
1144,92365,92365,2448,2077,197,0,152,22,2530,84,423,484.64,1089,104.25536,380.38464,471,Over 100 (Data Error),0
1549,93643,93643,2819,2673,92,0,0,54,2935,233,496,729.04,1212,41.08884,687.95116,487,50.0 - 79.9,200.95116
1544,93636,93636,11188,8796,1901,140,302,49,11837,897,1559,2049.84,3628,119.24766,1930.59234,650,25.0 - 49.9,1280.59234
1344,95437,95437,13909,10650,2875,250,115,19,14204,828,3165,4214.08,6595,749.79686,3464.28314,1978,50.0 - 79.9,1486.28314
1013,95327,95327,7738,6678,812,141,80,27,5099,358,763,1190.8,1979,206.88382,983.91618,858,80.0 - 100.0,125.91618
1060,92266,92266,97,88,9,0,0,0,97,0,0,0,43,15.133,-15.133,32,Below Zero (Data Error),0
1163,95549,95549,890,844,26,8,12,0,942,15,46,84.24,290,7.63,76.61,49,50.0 - 79.9,27.61
1742,95461,95461,2914,2501,357,28,27,1,2871,112,381,513.76,1073,107.62598,406.13402,459,Over 100 (Data Error),0
1501,93550,93550,67872,37356,28474,713,1002,327,75168,10909,24232,31937.36,46054,6041.37176,25895.98824,17447,50.0 - 79.9,8448.98824
1701,92086,92086,1623,1380,144,37,53,9,1579,173,273,342.16,715,39.90438,302.25562,123,25.0 - 49.9,179.25562
1079,92285,92285,2508,2181,244,8,46,29,2556,390,914,1030.64,1653,143.3769,887.2631,602,50.0 - 79.9,285.2631
1759,95488,95488,196,196,0,0,0,0,239,48,48,57.2,74,7.31646,49.88354,16,25.0 - 49.9,33.88354
1176,91390,91390,19373,15620,2415,501,709,128,20415,575,1197,1584.96,2663,242.81288,1342.14712,558,25.0 - 49.9,784.14712
1045,95363,95363,23836,11816,10635,571,659,155,26133,2157,5043,6861.92,10912,1144.04436,5717.87564,3462,50.0 - 79.9,2255.87564
1213,95620,95620,20257,13104,6346,234,573,0,21452,754,2949,3918.72,6829,543.01152,3375.70848,1930,50.0 - 79.9,1445.70848
1346,95441,95441,1844,1170,665,9,0,0,1892,129,193,210.08,527,65.6169,144.4631,115,50.0 - 79.9,29.4631
1598,93924,93924,6199,4987,780,365,67,0,6439,130,573,628.16,1178,57.01876,571.14124,182,25.0 - 49.9,389.14124
1162,95548,95548,1238,1148,17,7,0,66,1166,108,402,529.36,679,85.41622,443.94378,350,50.0 - 79.9,93.94378
1422,92251,92251,20761,7912,12368,98,330,53,18433,365,1001,1724.32,3305,377.0751,1347.2449,2202,Over 100 (Data Error),0
1254,95666,95666,5020,4701,160,107,46,6,5153,402,705,800.8,1521,79.58938,721.21062,542,50.0 - 79.9,179.21062
1530,93620,93620,8960,3514,5195,146,65,40,9556,872,2484,3358.16,5789,654.36286,2703.79714,2425,80.0 - 100.0,278.79714
1513,93592,93592,41,41,0,0,0,0,41,8,13,13.52,13,0,0,0,No Data,0
1085,92309,92309,649,211,382,27,29,0,742,91,165,293.28,520,84.19766,209.08234,101,25.0 - 49.9,108.08234
1149,95525,95525,1495,1435,34,6,20,0,1569,161,300,347.36,585,52.21576,295.14424,243,80.0 - 100.0,52.14424
1226,95631,95631,5925,5750,107,49,19,0,6276,341,799,976.56,1630,84.94022,891.61978,424,25.0 - 49.9,467.61978
1529,93619,93619,30961,25184,2364,1422,1809,182,32904,940,1742,2190.24,3750,334.92958,1855.31042,1248,50.0 - 79.9,607.31042
1562,93660,93660,4173,484,3564,0,0,125,4587,1053,2037,2466.88,3419,590.38284,1876.49716,1660,80.0 - 100.0,216.49716
1164,95550,95550,150,150,0,0,0,0,164,43,102,106.08,102,2.635,103.445,23,0 - 24.9,80.445
1044,95361,95361,31264,25121,5221,677,216,29,33558,2421,4586,6420.96,11209,1008.3261,5412.6339,3723,50.0 - 79.9,1689.6339
1043,95360,95360,11213,4659,6121,426,0,7,12110,655,2219,3206.32,5691,580.49712,2625.82288,1893,50.0 - 79.9,732.82288
1008,95322,95322,8404,4017,4096,227,64,0,8976,1282,2261,3084.64,4873,524.9652,2559.6748,1666,50.0 - 79.9,893.6748
1500,93549,93549,250,240,0,10,0,0,250,0,24,33.28,38,13.72892,19.55108,35,Over 100 (Data Error),0
1522,93610,93610,22322,12793,8574,417,301,237,16831,2037,4669,7271.68,9891,951.04502,6320.63498,3932,50.0 - 79.9,2388.63498
1158,95543,95543,792,767,25,0,0,0,769,37,189,256.88,267,34.77946,222.10054,84,25.0 - 49.9,138.10054
1731,95449,95449,1550,1252,235,53,0,10,1651,209,381,502.32,774,87.7209,414.5991,249,50.0 - 79.9,165.5991
1023,95329,95329,2551,2179,179,179,14,0,2642,85,188,258.96,560,43.1373,215.8227,259,Over 100 (Data Error),0
1169,95555,95555,338,316,6,0,5,11,338,32,97,122.72,166,35.08692,87.63308,114,Over 100 (Data Error),0
1421,92250,92250,7864,2840,4972,21,4,27,8645,1209,2467,2908.88,4000,291.45594,2617.42406,1653,50.0 - 79.9,964.42406
1730,95448,95448,16757,12449,3793,417,91,7,17378,680,1863,3150.16,5023,392.41462,2757.74538,951,25.0 - 49.9,1806.74538
1534,93624,93624,1207,218,955,0,25,9,1310,234,551,731.12,959,96.26458,634.85542,154,0 - 24.9,480.85542
1517,93604,93604,679,671,0,0,8,0,689,7,7,24.96,212,3.75,21.21,32,Over 100 (Data Error),0
1756,95485,95485,2461,2198,176,55,0,32,2573,221,559,706.16,1418,133.87098,572.28902,460,80.0 - 100.0,112.28902
1498,93545,93545,1821,1555,235,19,0,12,1942,42,263,505.44,958,84.5149,420.9251,216,50.0 - 79.9,204.9251
1558,93653,93653,1285,1185,96,0,4,0,1352,45,90,169.52,462,11.80346,157.71654,112,50.0 - 79.9,45.71654
1270,95684,95684,2944,2750,160,34,0,0,3004,113,505,574.08,961,48.12476,525.95524,305,50.0 - 79.9,220.95524
1545,93637,93637,36658,17584,17261,1192,262,359,39842,2954,6722,9741.68,17432,2223.95792,7517.72208,7329,80.0 - 100.0,188.72208
1561,93657,93657,31326,14303,15315,835,861,12,34076,3611,8280,10345.92,15644,2258.66164,8087.25836,7784,80.0 - 100.0,303.25836
1277,89060,89060,9040,8169,722,103,46,0,9186,968,1947,2668.64,3864,0,0,0,No Data,0
1508,93560,93560,18909,13907,4364,129,478,31,20150,1138,3223,5094.96,7834,704.88258,4390.07742,3074,50.0 - 79.9,1316.07742
1612,93960,93960,25124,9957,13939,300,455,473,17623,1044,2821,5097.04,8576,1185.08858,3911.95142,3111,50.0 - 79.9,800.95142
1677,92036,92036,2607,2246,279,63,9,10,2611,201,432,640.64,1170,72.06614,568.57386,334,50.0 - 79.9,234.57386
1255,95667,95667,35423,32282,2141,575,278,147,35967,2430,4770,6537.44,10614,640.86386,5896.57614,3154,50.0 - 79.9,2742.57614
1316,95421,95421,1540,1327,127,19,67,0,1577,134,251,350.48,505,25.58638,324.89362,90,25.0 - 49.9,234.89362
1065,92274,92274,17716,2848,14752,51,18,47,19315,2959,7583,10533.12,14300,1924.22158,8608.89842,4284,25.0 - 49.9,4324.89842
1073,92283,92283,2086,1532,434,9,14,97,2261,404,704,943.28,1390,171.16758,772.11242,918,Over 100 (Data Error),0
1515,93602,93602,3819,3592,142,24,0,61,4018,200,530,664.56,1162,54.72192,609.83808,413,50.0 - 79.9,196.83808
1121,92356,92356,5843,4904,874,44,1,20,5975,821,1711,2481.44,3039,347.50224,2133.93776,1734,80.0 - 100.0,399.93776
1601,93927,93927,16306,3174,12737,78,32,285,18428,1807,4809,6731.92,11202,2980.9917,3750.9283,4143,Over 100 (Data Error),0
1564,93664,93664,481,469,7,5,0,0,494,9,19,47.84,135,2.22,45.62,27,50.0 - 79.9,18.62
1151,95527,95527,582,553,8,14,7,0,586,72,123,149.76,206,11.218,138.542,30,0 - 24.9,108.542
1499,93546,93546,8807,5918,2609,144,136,0,9237,186,747,1171.04,3142,303.60516,867.43484,547,50.0 - 79.9,320.43484
1157,95542,95542,1947,1887,53,1,6,0,2008,176,520,605.28,990,62.90884,542.37116,311,50.0 - 79.9,231.37116
1105,92328,92328,289,258,26,1,0,4,292,34,55,70.72,130,3.864,66.856,13,0 - 24.9,53.856
1080,92301,92301,29652,15510,13175,169,622,176,30615,6800,12804,15863.12,21632,2716.6415,13146.4785,13201,Over 100 (Data Error),0
1124,92363,92363,5066,4642,282,64,33,45,5334,684,1350,1788.8,2837,364.2461,1424.5539,1680,Over 100 (Data Error),0
1509,93561,93561,32387,26662,4812,238,486,189,29528,1623,3656,5427.76,8574,595.86632,4831.89368,2555,50.0 - 79.9,2276.89368
1736,95454,95454,1967,1855,73,27,10,2,1937,249,536,713.44,1030,94.75376,618.68624,401,50.0 - 79.9,217.68624
1769,89010,89010,452,330,122,0,0,0,458,24,67,83.2,202,0,0,0,No Data,0
1755,95482,95482,29961,21900,7146,410,434,71,31393,2640,6509,8929.44,13820,1868.24048,7061.19952,5028,50.0 - 79.9,2033.19952
1319,95425,95425,10100,7127,2496,236,211,30,10569,406,831,1487.2,3468,417.94038,1069.25962,929,80.0 - 100.0,140.25962
1750,95469,95469,1828,1635,174,15,4,0,1947,338,496,534.56,864,53.18968,481.37032,175,25.0 - 49.9,306.37032
1125,92364,92364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,0
1594,93908,93908,11477,8863,2107,249,258,0,11957,186,461,657.28,1486,125.60042,531.67958,296,50.0 - 79.9,235.67958
1603,93930,93930,15246,3607,11366,156,109,8,16449,1649,4000,6396,9713,1882.96068,4513.03932,2819,50.0 - 79.9,1694.03932
1007,95321,95321,3196,3034,120,11,31,0,3263,312,487,865.28,1193,53.16184,812.11816,288,25.0 - 49.9,524.11816
1547,93640,93640,11228,1698,9468,36,26,0,11778,2305,5645,7739.68,10015,2314.59402,5425.08598,4089,50.0 - 79.9,1336.08598
1495,93541,93541,488,472,5,0,6,5,500,5,5,5.2,163,12.86492,-7.66492,21,Below Zero (Data Error),0
1046,95364,95364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Data,0
1595,93920,93920,1024,659,350,15,0,0,1058,92,145,154.96,247,16.26846,138.69154,29,0 - 24.9,109.69154
